runoff,surface_pressure_hpa,mean_temp_c,max_temp_2m_c,min_temp_2m_c,precipitation_mm,dew_point_c,mean_wind_speed_ms,wind_v_ms,wind_u_ms,solar_net_radiation_j_m2,solar_down_radiation_j_m2
26.8125,771.82,19.45,24.23,13.9,0.02,14.25,2.36,1.93,1.11,19047618.0,22036028.0
32.703125,772.68,20.19,25.35,14.83,0.38,15.12,2.06,1.91,0.69,21594408.0,24980924.0
42.4375,772.82,20.7,25.26,16.2,0.3,15.52,1.51,0.9,1.18,18243416.0,21103100.0
47.8125,773.2,18.56,22.9,15.69,28.39,15.84,0.75,-0.09,0.46,12505168.0,14463868.0
48.96875,772.97,17.58,21.46,13.78,8.41,15.75,0.7,0.26,0.17,9448516.0,10928744.0
42.875,772.13,19.59,24.34,15.02,0.62,15.51,1.75,1.49,0.66,20045190.0,23185360.0
46.546875,772.18,18.77,22.84,15.52,12.02,16.44,1.17,1.12,-0.09,13745488.0,15897848.0
89.28125,771.15,18.55,22.73,16.28,25.37,16.4,1.24,1.05,0.02,10485300.0,12126580.0
114.703125,772.57,15.86,16.98,14.23,28.96,14.18,1.0,-0.41,-0.5,3908192.0,4519972.0
97.265625,771.99,17.43,21.37,14.65,4.87,14.68,0.75,0.65,-0.13,9912636.0,11464004.0
79.484375,771.93,19.11,23.52,15.92,7.37,16.41,1.19,1.11,-0.22,14771064.0,17080496.0
66.421875,773.3,18.91,23.46,16.66,12.37,16.44,1.82,1.63,-0.67,12830760.0,14836716.0
58.640625,774.14,18.98,23.52,14.62,2.86,15.65,2.65,2.63,0.23,18999562.0,21970276.0
63.484375,773.14,19.56,23.96,14.71,0.33,14.5,2.17,2.06,0.34,19062322.0,22042632.0
79.234375,772.88,19.43,23.5,15.58,1.08,15.05,2.36,2.27,-0.09,17531976.0,20269540.0
106.0,773.76,18.6,23.18,15.83,10.63,15.35,1.85,1.3,-0.7,12657242.0,14630506.0
119.03125,774.28,16.84,20.24,14.23,26.62,14.87,1.65,-0.71,-1.0,10659698.0,12319914.0
100.53125,773.64,15.77,17.92,12.68,7.75,13.15,0.99,-0.17,-0.1,7781510.0,8992312.0
82.328125,772.92,17.98,22.07,14.17,18.2,15.51,0.85,0.69,0.37,16174114.0,18685154.0
68.890625,772.42,17.81,22.04,15.99,6.65,15.45,1.2,0.99,-0.56,12591658.0,14545210.0
64.671875,772.91,17.02,20.26,15.2,5.41,15.26,1.64,1.04,-1.23,9131228.0,10546966.0
62.75,772.32,17.89,21.78,14.76,0.59,13.8,1.46,0.57,-1.28,15522732.0,17922460.0
59.390625,771.96,17.82,22.02,14.91,3.53,14.93,1.43,0.05,-1.27,17134562.0,19778872.0
65.265625,774.0,16.09,17.93,15.2,27.05,15.26,1.52,0.78,-1.26,4369572.0,5043046.0
75.140625,775.4,17.45,22.14,14.47,6.81,15.68,1.57,1.46,-0.24,11356818.0,13104746.0
71.484375,773.82,19.09,24.02,14.9,7.48,15.23,1.73,1.48,0.45,18200626.0,20996866.0
