runoff,surface_pressure_hpa,mean_temp_c,max_temp_2m_c,min_temp_2m_c,precipitation_mm,dew_point_c,mean_wind_speed_ms,wind_v_ms,wind_u_ms,solar_net_radiation_j_m2,solar_down_radiation_j_m2
1636.5,795.58,24.77,30.48,18.61,0.0,1.68,1.99,1.1,1.51,25407946.0,29160036.0
1606.25,795.34,23.56,28.44,17.72,0.01,5.63,1.62,1.2,0.84,22657516.0,26021848.0
1569.7188,794.14,24.09,28.13,19.18,0.0,7.59,1.39,0.83,0.88,17671114.0,20310404.0
1531.2812,793.97,24.28,29.97,18.04,0.21,9.27,2.09,1.51,1.33,22983418.0,26434432.0
1521.0312,793.89,24.44,28.36,17.96,0.0,8.93,1.67,0.95,1.1,17633126.0,20296112.0
1565.4062,795.46,21.9,26.53,17.77,1.78,9.8,1.09,-0.72,-0.39,20597562.0,23726348.0
1667.9375,795.83,23.52,28.25,18.66,0.33,9.7,0.91,0.79,0.18,22801210.0,26281828.0
1805.625,794.95,21.89,28.29,17.41,11.09,13.83,1.35,1.24,0.04,19157986.0,22098088.0
1908.1562,793.78,18.79,22.25,16.74,11.66,16.09,1.1,1.07,0.05,9038656.0,10434492.0
2006.7188,794.13,19.17,22.53,15.4,7.45,15.19,0.9,0.8,-0.33,12325852.0,14235192.0
2125.25,796.2,19.62,24.61,16.71,23.15,15.46,0.95,0.03,-0.24,16868886.0,19501576.0
2314.75,798.1,17.66,19.95,15.76,7.57,14.24,1.15,-0.63,-0.94,10377600.0,12007616.0
2528.2188,797.01,19.05,23.1,16.0,9.45,14.78,0.64,0.08,-0.44,17002910.0,19685908.0
2637.4688,795.06,21.42,25.12,17.56,0.32,14.52,1.27,1.07,0.23,20462396.0,23707628.0
2707.7812,794.9,20.57,24.65,16.88,5.79,15.42,1.29,0.82,0.14,19889640.0,23060360.0
2825.375,796.76,17.82,22.79,13.75,15.67,13.88,1.29,-0.42,-1.14,15690344.0,18203996.0
2980.7188,800.07,14.97,16.69,13.7,6.13,10.93,1.18,-0.57,-1.03,4752476.0,5517836.0
3214.1562,801.18,14.79,15.76,13.98,14.04,12.01,0.64,-0.14,-0.58,5011648.0,5823492.0
3437.1562,798.68,15.41,16.57,14.32,9.99,12.87,0.71,0.42,-0.54,4419220.0,5138220.0
3579.6562,795.83,16.97,21.23,14.5,14.19,14.15,0.78,0.42,-0.57,12846094.0,14948652.0
3648.1562,793.99,18.56,22.75,15.53,3.47,15.13,1.26,1.18,-0.03,16402380.0,19101164.0
3668.0,793.89,20.7,24.38,16.11,0.19,12.63,1.54,1.21,0.73,18110156.0,21107460.0
3666.4062,795.31,20.88,24.95,16.44,2.51,14.55,0.96,0.19,-0.04,21173778.0,24695056.0
3667.4062,795.73,19.83,24.0,17.11,22.8,16.81,0.89,-0.09,-0.63,16939752.0,19769416.0
3764.3438,796.73,19.52,22.96,17.31,17.73,16.0,1.07,-0.41,-0.87,13772924.0,16084348.0
3863.8125,796.46,19.39,23.9,16.33,25.14,17.07,0.7,0.21,-0.29,15217912.0,17788880.0
3991.4688,795.34,21.72,26.27,18.2,0.79,14.8,1.15,0.86,0.22,19822294.0,23189816.0
4147.25,795.44,20.68,24.89,17.54,11.91,16.21,1.11,0.67,0.13,18349152.0,21480404.0
4372.25,796.15,18.84,21.12,17.07,24.26,16.52,0.63,-0.15,-0.56,8571830.0,10041668.0
4751.25,795.27,18.86,21.88,17.09,18.44,16.78,0.59,0.2,-0.12,9763108.0,11446748.0
5145.75,795.14,19.39,23.43,16.01,3.96,15.94,1.0,0.76,0.44,15409484.0,18068456.0
5436.453,796.13,20.1,23.62,17.02,2.9,15.96,0.9,0.55,0.2,17120460.0,20070476.0
5605.9375,794.79,22.07,26.17,18.26,0.19,15.22,1.47,1.21,0.65,18048738.0,21162456.0
5682.1562,795.93,21.55,26.08,17.79,14.61,15.98,1.1,0.41,0.15,17690620.0,20742860.0
5868.078,798.61,17.73,19.04,16.31,18.09,14.98,1.0,-0.39,-0.91,5522374.0,6473716.0
6255.8125,798.14,18.25,21.66,16.38,1.92,14.56,0.51,0.02,-0.25,11810370.0,13847076.0
6494.8594,796.84,18.56,20.67,16.79,3.19,15.12,0.7,0.56,0.25,9951592.0,11668108.0
6644.203,794.56,20.4,23.18,17.19,1.8,15.45,1.31,1.04,0.42,16244498.0,19048332.0
6886.3438,793.74,19.72,23.47,17.3,14.43,16.04,0.89,-0.01,-0.15,14594684.0,17112996.0
7181.8438,792.86,19.65,23.86,17.11,18.57,16.92,0.67,0.16,-0.46,14419460.0,16907992.0
7433.1562,793.27,21.0,24.83,18.33,6.9,17.07,0.95,0.72,0.05,16711930.0,19599100.0
7603.328,792.95,21.81,25.48,19.0,3.26,16.44,0.83,0.48,0.1,17716918.0,20774912.0
7782.2344,793.2,20.55,23.61,18.15,16.4,17.31,0.69,-0.08,-0.24,13548056.0,15886548.0
8049.8125,794.34,20.07,23.26,18.1,15.73,17.59,0.67,0.26,-0.1,12676004.0,14865164.0
8359.4375,795.18,19.75,23.1,17.82,5.1,16.79,1.11,1.08,-0.2,10143374.0,11891308.0
8610.531,795.84,19.87,22.73,16.3,1.48,15.74,1.42,1.34,0.25,15479098.0,18151080.0
8657.031,796.01,21.28,24.68,17.58,0.46,15.72,1.13,0.95,0.24,14509552.0,17018128.0
8494.328,796.64,22.36,26.28,18.46,0.38,16.2,1.13,0.98,0.23,19292546.0,22626544.0
8216.922,796.9,21.86,25.62,17.84,0.57,16.18,1.24,0.98,0.3,16288342.0,19104380.0
8023.1875,796.9,20.51,24.06,17.35,3.37,16.28,0.77,0.16,0.26,12968880.0,15212280.0
8180.297,796.71,19.79,22.97,16.59,3.55,17.14,0.62,0.28,0.06,13042042.0,15294500.0
8318.797,795.96,21.58,24.93,18.26,0.54,16.16,0.97,0.74,0.22,16147284.0,18940904.0
8214.453,795.77,20.78,23.74,18.43,2.42,17.13,0.77,0.44,0.06,13023700.0,15276572.0
8566.5,794.68,20.24,23.68,18.09,13.11,17.36,0.74,0.41,-0.17,11228092.0,13170772.0
9507.5,795.63,19.15,21.44,17.63,24.58,17.21,0.62,0.22,-0.35,6526826.0,7655256.0
10354.422,795.37,19.83,23.43,17.93,8.73,17.56,0.66,0.44,-0.2,10101766.0,11850240.0
10488.078,795.16,21.29,25.12,18.23,3.94,17.02,0.99,0.79,-0.13,15939568.0,18696572.0
10468.453,796.47,20.67,24.66,17.67,6.16,17.11,0.77,0.64,-0.08,15831826.0,18573536.0
10739.672,797.75,20.64,24.57,17.94,10.9,17.35,0.8,0.6,0.06,15539542.0,18230422.0
11031.297,796.79,21.78,24.73,18.76,0.64,15.78,1.03,0.84,0.12,18604270.0,21823908.0
11050.547,796.2,21.1,25.46,17.84,6.2,16.78,0.97,0.72,-0.02,18922326.0,22196088.0
11191.844,796.63,21.0,24.96,18.03,23.12,16.86,0.76,0.27,-0.22,15166098.0,17790010.0
11808.406,797.11,19.34,22.39,16.63,22.72,17.06,0.77,-0.62,-0.19,12078098.0,14165914.0
12325.453,797.04,19.56,21.93,17.3,3.36,14.72,0.53,-0.17,-0.23,12806076.0,15015510.0
12212.922,796.93,18.95,22.25,17.43,14.05,16.61,0.71,0.57,0.25,10680238.0,12522906.0
11874.5,795.79,19.64,22.73,17.24,5.2,16.64,0.65,0.45,-0.01,13352168.0,15653632.0
11732.0,795.71,19.54,23.66,16.19,6.37,16.48,0.63,0.11,-0.48,13126422.0,15388430.0
11559.828,795.08,21.05,24.53,16.83,1.26,14.52,0.41,0.06,-0.23,18392302.0,21563050.0
11345.4375,794.83,20.58,23.99,16.74,6.54,15.81,0.54,-0.09,-0.2,19037272.0,22316826.0
11326.078,796.8,19.51,22.15,17.4,18.99,16.88,0.66,0.18,-0.5,12171796.0,14264860.0
11390.797,799.18,18.52,22.31,14.73,12.58,16.33,0.55,0.28,0.02,11471696.0,13446842.0
11397.781,797.55,20.63,25.05,15.58,6.93,16.1,0.89,0.52,0.29,19144556.0,22437914.0
11454.656,796.85,18.9,22.7,15.66,11.33,16.89,0.56,0.34,0.28,14401758.0,16876126.0
11394.797,795.99,18.33,22.12,15.81,5.33,15.94,0.58,0.48,0.15,10633494.0,12459444.0
10936.375,795.59,20.63,24.14,16.44,0.96,15.6,0.81,0.26,0.63,17664234.0,20697534.0
10321.156,795.77,20.24,25.07,15.12,2.77,15.94,0.85,0.38,0.24,17830958.0,20891616.0
9732.391,798.26,19.59,24.22,16.11,10.34,16.9,0.68,0.33,0.11,16049162.0,18801154.0
9451.234,798.94,18.98,23.02,15.22,12.63,16.43,0.62,0.45,0.01,14494160.0,16978458.0
9413.0625,797.71,19.0,23.35,14.6,8.85,16.39,0.65,0.24,0.1,18885116.0,22120996.0
9424.781,797.89,19.84,23.95,15.6,9.08,16.46,0.67,0.07,0.02,19017168.0,22273634.0
9341.531,800.08,20.4,24.55,16.18,2.57,16.06,0.76,-0.28,-0.58,17556302.0,20560840.0
9154.406,800.47,20.82,23.82,16.81,1.21,14.91,0.41,-0.08,0.01,20482774.0,23986836.0
8885.25,797.62,20.54,23.76,17.71,1.75,15.04,0.58,0.09,0.14,20209254.0,23664086.0
8554.094,796.28,20.3,24.71,14.8,1.1,15.55,0.69,0.18,0.03,20122268.0,23560644.0
8204.141,796.23,20.78,25.32,15.68,5.49,16.05,0.76,0.47,0.08,19829568.0,23215952.0
7882.75,797.36,21.35,25.38,17.85,3.7,16.45,0.71,0.35,0.03,19762530.0,23135746.0
7619.0156,797.63,22.24,25.5,18.74,0.65,16.58,0.74,0.48,0.26,18943434.0,22174978.0
7294.8906,797.71,21.66,25.32,18.1,2.35,16.59,0.91,0.61,0.25,18540758.0,21701906.0
6940.9844,796.46,21.6,25.36,18.14,1.48,16.47,1.08,0.78,0.29,19928054.0,23323976.0
6714.2188,797.45,21.76,26.13,17.93,2.66,16.63,0.93,0.74,0.17,19439918.0,22750700.0
6703.5,799.0,20.35,24.15,16.74,7.07,17.09,0.7,0.31,0.26,15124362.0,17698956.0
6920.75,797.15,20.43,24.05,17.04,5.45,17.28,0.57,0.04,0.03,16367030.0,19150792.0
6956.2656,797.13,20.2,23.83,17.13,8.56,17.02,0.5,0.16,-0.12,14154440.0,16559324.0
6797.328,798.85,20.01,23.88,17.16,12.6,16.88,0.71,0.48,0.14,17225614.0,20151098.0
6761.625,800.66,19.93,24.05,17.39,9.12,16.89,0.8,0.6,0.1,16533556.0,19339314.0
7017.422,799.63,19.86,23.81,17.35,12.16,16.75,0.9,0.76,0.01,15633286.0,18283652.0
7657.5312,798.86,19.09,21.13,17.34,19.52,16.55,0.79,0.66,-0.29,7474068.0,8740208.0
8562.094,799.92,18.54,21.93,16.48,13.41,16.14,0.63,-0.06,-0.23,9927178.0,11607766.0
9334.133,799.59,18.74,22.0,16.34,7.41,15.95,0.63,0.01,-0.15,12759266.0,14917396.0
9608.375,798.95,19.78,23.28,16.23,7.24,16.15,0.41,0.07,-0.17,17579060.0,20548790.0
